,Processor Time,LogBytesFlushedSec,DiskWrites,DiskReads,CPU-DTU-Value,CPU-True-DTU-Value,CPU-DTU-Name,IOP-DTU-Value,IOP-True-DTU-Value,IOP-DTU-Name,LogBytes-DTU-Value,LogBytes-True-DTU-Value,LogBytes-DTU-Name,TotalServiceTierName
24209,1,0,8,4,20,16.0,Standard - S1,5,3.75,Basic,5,0.0,Basic,20
24210,1,5,6,9,20,16.0,Standard - S1,5,4.6875,Basic,5,9.536743e-05,Basic,20
24211,5,1,8,7,100,80.0,Standard - S3,5,4.6875,Basic,5,1.90734863e-05,Basic,100
24212,8,0,3,7,200,128.0,Standard - S4,5,3.125,Basic,5,0.0,Basic,200
24213,3,4,8,8,50,48.0,Standard - S2,5,5.0,Basic,5,7.62939453e-05,Basic,50
24214,6,4,5,4,100,96.0,Standard - S3,5,2.8125,Basic,5,7.62939453e-05,Basic,100
24215,6,6,6,1,100,96.0,Standard - S3,5,2.1875,Basic,5,0.000114440918,Basic,100
24216,1,0,9,2,20,16.0,Standard - S1,5,3.4375,Basic,5,0.0,Basic,20
24217,4,.,9,3,100,64.0,Standard - S3,5,3.75,Basic,5,0.0,Basic,100
24218,6,1,1,3,100,96.0,Standard - S3,5,1.25,Basic,5,1.90734863e-05,Basic,100
24219,8,4,7,1,200,128.0,Standard - S4,5,2.5,Basic,5,7.62939453e-05,Basic,200
24220,7,4,.,.,200,112.0,Standard - S4,5,0.0,Basic,5,7.62939453e-05,Basic,200
24221,6,9,.,.,100,96.0,Standard - S3,5,0.0,Basic,5,0.000171661377,Basic,100
24222,5,3,2,1,100,80.0,Standard - S3,5,0.9375,Basic,5,5.722046e-05,Basic,100
24223,2,4,7,5,50,32.0,Standard - S2,5,3.75,Basic,5,7.62939453e-05,Basic,50
24224,8,3,8,9,200,128.0,Standard - S4,10,0.130496472,Standard - S0,5,5.722046e-05,Basic,200
24225,7,3,2,1,200,112.0,Standard - S4,5,0.9375,Basic,5,5.722046e-05,Basic,200
24226,4,4,.,.,100,64.0,Standard - S3,5,0.0,Basic,5,7.62939453e-05,Basic,100
24227,.,2,2,1,5,0.0,Basic,5,0.9375,Basic,5,3.81469727e-05,Basic,5
24228,8,4,3,1,200,128.0,Standard - S4,5,1.25,Basic,5,7.62939453e-05,Basic,200
24229,5,4,4,1,100,80.0,Standard - S3,5,1.5625,Basic,5,7.62939453e-05,Basic,100
24230,5,9,1,7,100,80.0,Standard - S3,5,2.5,Basic,5,0.000171661377,Basic,100
24231,3,9,9,9,50,48.0,Standard - S2,10,0.8397163,Standard - S0,5,0.000171661377,Basic,50
24232,5,1,6,9,100,80.0,Standard - S3,5,4.6875,Basic,5,1.90734863e-05,Basic,100
24233,.,7,1,8,5,0.0,Basic,5,2.8125,Basic,5,0.0001335144,Basic,5
24234,.,2,4,7,5,0.0,Basic,5,3.4375,Basic,5,3.81469727e-05,Basic,5
24235,5,3,2,1,100,80.0,Standard - S3,5,0.9375,Basic,5,5.722046e-05,Basic,100
24236,2,9,8,7,50,32.0,Standard - S2,5,4.6875,Basic,5,0.000171661377,Basic,50
24237,.,6,5,2,5,0.0,Basic,5,2.1875,Basic,5,0.000114440918,Basic,5
24238,2,8,7,5,50,32.0,Standard - S2,5,3.75,Basic,5,0.000152587891,Basic,50
24239,6,2,4,1,100,96.0,Standard - S3,5,1.5625,Basic,5,3.81469727e-05,Basic,100
24240,.,3,2,6,5,0.0,Basic,5,2.5,Basic,5,5.722046e-05,Basic,5
24241,.,9,5,9,5,0.0,Basic,5,4.375,Basic,5,0.000171661377,Basic,5
24242,7,2,2,9,200,112.0,Standard - S4,5,3.4375,Basic,5,3.81469727e-05,Basic,200
24243,1,5,7,9,20,16.0,Standard - S1,5,5.0,Basic,5,9.536743e-05,Basic,20
24244,5,0,2,4,100,80.0,Standard - S3,5,1.875,Basic,5,0.0,Basic,100
24245,1,4,2,3,20,16.0,Standard - S1,5,1.5625,Basic,5,7.62939453e-05,Basic,20
24246,9,3,2,8,200,144.0,Standard - S4,5,3.125,Basic,5,5.722046e-05,Basic,200
24247,.,6,9,3,5,0.0,Basic,5,3.75,Basic,5,0.000114440918,Basic,5
24248,4,5,.,.,100,64.0,Standard - S3,5,0.0,Basic,5,9.536743e-05,Basic,100
24249,9,9,5,5,200,144.0,Standard - S4,5,3.125,Basic,5,0.000171661377,Basic,200
24250,7,5,5,5,200,112.0,Standard - S4,5,3.125,Basic,5,9.536743e-05,Basic,200
24251,4,7,6,9,100,64.0,Standard - S3,5,4.6875,Basic,5,0.0001335144,Basic,100
24252,8,0,6,2,200,128.0,Standard - S4,5,2.5,Basic,5,0.0,Basic,200
24253,9,0,3,4,200,144.0,Standard - S4,5,2.1875,Basic,5,0.0,Basic,200
24254,0,.,9,1,5,0.0,Basic,5,3.125,Basic,5,0.0,Basic,5
24255,1,.,1,1,20,16.0,Standard - S1,5,0.625,Basic,5,0.0,Basic,20
24256,9,6,4,1,200,144.0,Standard - S4,5,1.5625,Basic,5,0.000114440918,Basic,200
24257,0,6,.,.,5,0.0,Basic,5,0.0,Basic,5,0.000114440918,Basic,5
24258,0,0,.,.,5,0.0,Basic,5,0.0,Basic,5,0.0,Basic,5
24259,9,6,9,9,200,144.0,Standard - S4,10,0.8397163,Standard - S0,5,0.000114440918,Basic,200
24260,7,.,0,5,200,112.0,Standard - S4,5,1.5625,Basic,5,0.0,Basic,200
24261,8,8,0,8,200,128.0,Standard - S4,5,2.5,Basic,5,0.000152587891,Basic,200
24262,5,2,.,.,100,80.0,Standard - S3,5,0.0,Basic,5,3.81469727e-05,Basic,100
24263,6,4,3,1,100,96.0,Standard - S3,5,1.25,Basic,5,7.62939453e-05,Basic,100
24264,8,0,.,.,200,128.0,Standard - S4,5,0.0,Basic,5,0.0,Basic,200
24265,1,8,1,6,20,16.0,Standard - S1,5,2.1875,Basic,5,0.000152587891,Basic,20
24266,6,0,.,.,100,96.0,Standard - S3,5,0.0,Basic,5,0.0,Basic,100
24267,1,6,7,4,20,16.0,Standard - S1,5,3.4375,Basic,5,0.000114440918,Basic,20
24268,4,0,1,3,100,64.0,Standard - S3,5,1.25,Basic,5,0.0,Basic,100
24269,9,7,3,1,200,144.0,Standard - S4,5,1.25,Basic,5,0.0001335144,Basic,200
24270,4,5,0,0,100,64.0,Standard - S3,5,0.0,Basic,5,9.536743e-05,Basic,100
24271,5,7,9,9,100,80.0,Standard - S3,10,0.8397163,Standard - S0,5,0.0001335144,Basic,100
24272,5,6,.,.,100,80.0,Standard - S3,5,0.0,Basic,5,0.000114440918,Basic,100
24273,6,5,5,7,100,96.0,Standard - S3,5,3.75,Basic,5,9.536743e-05,Basic,100
24274,.,8,4,6,5,0.0,Basic,5,3.125,Basic,5,0.000152587891,Basic,5
24275,9,6,9,9,200,144.0,Standard - S4,10,0.8397163,Standard - S0,5,0.000114440918,Basic,200
24276,6,3,2,1,100,96.0,Standard - S3,5,0.9375,Basic,5,5.722046e-05,Basic,100
24277,6,3,9,9,100,96.0,Standard - S3,10,0.8397163,Standard - S0,5,5.722046e-05,Basic,100
24278,3,5,8,9,50,48.0,Standard - S2,10,0.130496472,Standard - S0,5,9.536743e-05,Basic,50
24279,1,6,2,4,20,16.0,Standard - S1,5,1.875,Basic,5,0.000114440918,Basic,20
24280,9,5,4,1,200,144.0,Standard - S4,5,1.5625,Basic,5,9.536743e-05,Basic,200
24281,1,8,0,4,20,16.0,Standard - S1,5,1.25,Basic,5,0.000152587891,Basic,20
24282,9,.,9,9,200,144.0,Standard - S4,10,0.8397163,Standard - S0,5,0.0,Basic,200
24283,8,5,1,3,200,128.0,Standard - S4,5,1.25,Basic,5,9.536743e-05,Basic,200
24284,8,6,0,0,200,128.0,Standard - S4,5,0.0,Basic,5,0.000114440918,Basic,200
24285,4,3,2,6,100,64.0,Standard - S3,5,2.5,Basic,5,5.722046e-05,Basic,100
24286,7,2,1,8,200,112.0,Standard - S4,5,2.8125,Basic,5,3.81469727e-05,Basic,200
24287,6,3,6,8,100,96.0,Standard - S3,5,4.375,Basic,5,5.722046e-05,Basic,100
24288,.,8,9,3,5,0.0,Basic,5,3.75,Basic,5,0.000152587891,Basic,5
24289,0,4,4,2,5,0.0,Basic,5,1.875,Basic,5,7.62939453e-05,Basic,5
24290,5,5,9,9,100,80.0,Standard - S3,10,0.8397163,Standard - S0,5,9.536743e-05,Basic,100
24291,5,.,6,1,100,80.0,Standard - S3,5,2.1875,Basic,5,0.0,Basic,100
24292,6,6,5,6,100,96.0,Standard - S3,5,3.4375,Basic,5,0.000114440918,Basic,100
24293,6,.,3,8,100,96.0,Standard - S3,5,3.4375,Basic,5,0.0,Basic,100
24294,3,4,.,.,50,48.0,Standard - S2,5,0.0,Basic,5,7.62939453e-05,Basic,50
24295,4,7,4,9,100,64.0,Standard - S3,5,4.0625,Basic,5,0.0001335144,Basic,100
24296,6,6,2,1,100,96.0,Standard - S3,5,0.9375,Basic,5,0.000114440918,Basic,100
24297,1,.,0,7,20,16.0,Standard - S1,5,2.1875,Basic,5,0.0,Basic,20
24298,0,.,4,2,5,0.0,Basic,5,1.875,Basic,5,0.0,Basic,5
24299,5,3,7,1,100,80.0,Standard - S3,5,2.5,Basic,5,5.722046e-05,Basic,100
24300,2,8,9,6,50,32.0,Standard - S2,5,4.6875,Basic,5,0.000152587891,Basic,50
24301,5,0,5,9,100,80.0,Standard - S3,5,4.375,Basic,5,0.0,Basic,100
24302,1,.,0,9,20,16.0,Standard - S1,5,2.8125,Basic,5,0.0,Basic,20
24303,8,3,4,4,200,128.0,Standard - S4,5,2.5,Basic,5,5.722046e-05,Basic,200
24304,4,5,3,7,100,64.0,Standard - S3,5,3.125,Basic,5,9.536743e-05,Basic,100
24305,7,4,3,1,200,112.0,Standard - S4,5,1.25,Basic,5,7.62939453e-05,Basic,200
24306,7,0,6,3,200,112.0,Standard - S4,5,2.8125,Basic,5,0.0,Basic,200
24307,6,3,9,0,100,96.0,Standard - S3,5,2.8125,Basic,5,5.722046e-05,Basic,100
24308,0,.,1,0,5,0.0,Basic,5,0.3125,Basic,5,0.0,Basic,5
24309,1,7,8,4,20,16.0,Standard - S1,5,3.75,Basic,5,0.0001335144,Basic,20
24310,3,6,.,.,50,48.0,Standard - S2,5,0.0,Basic,5,0.000114440918,Basic,50
24311,6,4,3,1,100,96.0,Standard - S3,5,1.25,Basic,5,7.62939453e-05,Basic,100
24312,3,5,9,4,50,48.0,Standard - S2,5,4.0625,Basic,5,9.536743e-05,Basic,50
24313,7,3,8,2,200,112.0,Standard - S4,5,3.125,Basic,5,5.722046e-05,Basic,200
24314,3,2,3,6,50,48.0,Standard - S2,5,2.8125,Basic,5,3.81469727e-05,Basic,50
24315,6,9,9,2,100,96.0,Standard - S3,5,3.4375,Basic,5,0.000171661377,Basic,100
24316,.,3,0,4,5,0.0,Basic,5,1.25,Basic,5,5.722046e-05,Basic,5
24317,2,9,1,8,50,32.0,Standard - S2,5,2.8125,Basic,5,0.000171661377,Basic,50
24318,5,0,0,5,100,80.0,Standard - S3,5,1.5625,Basic,5,0.0,Basic,100
24319,7,3,3,9,200,112.0,Standard - S4,5,3.75,Basic,5,5.722046e-05,Basic,200
24320,7,7,0,0,200,112.0,Standard - S4,5,0.0,Basic,5,0.0001335144,Basic,200
24321,8,4,4,1,200,128.0,Standard - S4,5,1.5625,Basic,5,7.62939453e-05,Basic,200
24322,.,2,5,6,5,0.0,Basic,5,3.4375,Basic,5,3.81469727e-05,Basic,5
24323,8,1,5,5,200,128.0,Standard - S4,5,3.125,Basic,5,1.90734863e-05,Basic,200
24324,7,4,3,1,200,112.0,Standard - S4,5,1.25,Basic,5,7.62939453e-05,Basic,200
24325,2,8,2,2,50,32.0,Standard - S2,5,1.25,Basic,5,0.000152587891,Basic,50
24326,8,1,6,0,200,128.0,Standard - S4,5,1.875,Basic,5,1.90734863e-05,Basic,200
24327,0,8,1,1,5,0.0,Basic,5,0.625,Basic,5,0.000152587891,Basic,5
24328,0,0,8,9,5,0.0,Basic,10,0.130496472,Standard - S0,5,0.0,Basic,10
24329,5,9,4,5,100,80.0,Standard - S3,5,2.8125,Basic,5,0.000171661377,Basic,100
24330,3,4,4,1,50,48.0,Standard - S2,5,1.5625,Basic,5,7.62939453e-05,Basic,50
24331,0,5,5,3,5,0.0,Basic,5,2.5,Basic,5,9.536743e-05,Basic,5
24332,6,.,4,4,100,96.0,Standard - S3,5,2.5,Basic,5,0.0,Basic,100
24333,4,7,6,2,100,64.0,Standard - S3,5,2.5,Basic,5,0.0001335144,Basic,100
24334,6,6,9,9,100,96.0,Standard - S3,10,0.8397163,Standard - S0,5,0.000114440918,Basic,100
24335,4,9,0,4,100,64.0,Standard - S3,5,1.25,Basic,5,0.000171661377,Basic,100
24336,.,8,8,7,5,0.0,Basic,5,4.6875,Basic,5,0.000152587891,Basic,5
24337,6,3,4,1,100,96.0,Standard - S3,5,1.5625,Basic,5,5.722046e-05,Basic,100
24338,8,4,2,9,200,128.0,Standard - S4,5,3.4375,Basic,5,7.62939453e-05,Basic,200
24339,3,1,.,.,50,48.0,Standard - S2,5,0.0,Basic,5,1.90734863e-05,Basic,50
24340,8,8,4,2,200,128.0,Standard - S4,5,1.875,Basic,5,0.000152587891,Basic,200
24341,7,4,3,1,200,112.0,Standard - S4,5,1.25,Basic,5,7.62939453e-05,Basic,200
24342,4,.,2,7,100,64.0,Standard - S3,5,2.8125,Basic,5,0.0,Basic,100
24343,1,4,4,7,20,16.0,Standard - S1,5,3.4375,Basic,5,7.62939453e-05,Basic,20
24344,9,2,4,5,200,144.0,Standard - S4,5,2.8125,Basic,5,3.81469727e-05,Basic,200
24345,5,1,0,1,100,80.0,Standard - S3,5,0.3125,Basic,5,1.90734863e-05,Basic,100
24346,5,3,2,2,100,80.0,Standard - S3,5,1.25,Basic,5,5.722046e-05,Basic,100
24347,4,5,.,.,100,64.0,Standard - S3,5,0.0,Basic,5,9.536743e-05,Basic,100
24348,0,9,9,9,5,0.0,Basic,10,0.8397163,Standard - S0,5,0.000171661377,Basic,10
24349,.,9,8,3,5,0.0,Basic,5,3.4375,Basic,5,0.000171661377,Basic,5
24350,0,3,0,0,5,0.0,Basic,5,0.0,Basic,5,5.722046e-05,Basic,5
24351,6,4,2,1,100,96.0,Standard - S3,5,0.9375,Basic,5,7.62939453e-05,Basic,100
24352,6,2,2,1,100,96.0,Standard - S3,5,0.9375,Basic,5,3.81469727e-05,Basic,100
24353,.,3,3,5,5,0.0,Basic,5,2.5,Basic,5,5.722046e-05,Basic,5
24354,7,4,3,2,200,112.0,Standard - S4,5,1.5625,Basic,5,7.62939453e-05,Basic,200
24355,5,6,6,9,100,80.0,Standard - S3,5,4.6875,Basic,5,0.000114440918,Basic,100
24356,0,3,0,6,5,0.0,Basic,5,1.875,Basic,5,5.722046e-05,Basic,5
24357,7,4,1,8,200,112.0,Standard - S4,5,2.8125,Basic,5,7.62939453e-05,Basic,200
24358,.,6,7,0,5,0.0,Basic,5,2.1875,Basic,5,0.000114440918,Basic,5
24359,4,8,0,0,100,64.0,Standard - S3,5,0.0,Basic,5,0.000152587891,Basic,100
24360,3,9,.,.,50,48.0,Standard - S2,5,0.0,Basic,5,0.000171661377,Basic,50
24361,4,3,6,0,100,64.0,Standard - S3,5,1.875,Basic,5,5.722046e-05,Basic,100
24362,.,2,5,9,5,0.0,Basic,5,4.375,Basic,5,3.81469727e-05,Basic,5
24363,3,4,3,1,50,48.0,Standard - S2,5,1.25,Basic,5,7.62939453e-05,Basic,50
24364,.,8,1,6,5,0.0,Basic,5,2.1875,Basic,5,0.000152587891,Basic,5
24365,.,9,0,6,5,0.0,Basic,5,1.875,Basic,5,0.000171661377,Basic,5
24366,6,0,5,1,100,96.0,Standard - S3,5,1.875,Basic,5,0.0,Basic,100
24367,0,5,6,6,5,0.0,Basic,5,3.75,Basic,5,9.536743e-05,Basic,5
24368,7,3,1,4,200,112.0,Standard - S4,5,1.5625,Basic,5,5.722046e-05,Basic,200
24369,7,3,2,9,200,112.0,Standard - S4,5,3.4375,Basic,5,5.722046e-05,Basic,200
24370,1,2,2,3,20,16.0,Standard - S1,5,1.5625,Basic,5,3.81469727e-05,Basic,20
24371,2,2,1,0,50,32.0,Standard - S2,5,0.3125,Basic,5,3.81469727e-05,Basic,50
24372,0,4,9,9,5,0.0,Basic,10,0.8397163,Standard - S0,5,7.62939453e-05,Basic,10
24373,4,1,.,.,100,64.0,Standard - S3,5,0.0,Basic,5,1.90734863e-05,Basic,100
24374,2,3,9,1,50,32.0,Standard - S2,5,3.125,Basic,5,5.722046e-05,Basic,50
24375,0,.,9,8,5,0.0,Basic,10,0.130496472,Standard - S0,5,0.0,Basic,10
24376,2,2,9,5,50,32.0,Standard - S2,5,4.375,Basic,5,3.81469727e-05,Basic,50
24377,6,0,2,6,100,96.0,Standard - S3,5,2.5,Basic,5,0.0,Basic,100
24378,2,0,.,.,50,32.0,Standard - S2,5,0.0,Basic,5,0.0,Basic,50
24379,7,7,0,9,200,112.0,Standard - S4,5,2.8125,Basic,5,0.0001335144,Basic,200
24380,.,0,8,2,5,0.0,Basic,5,3.125,Basic,5,0.0,Basic,5
24381,8,9,3,8,200,128.0,Standard - S4,5,3.4375,Basic,5,0.000171661377,Basic,200
24382,9,8,.,.,200,144.0,Standard - S4,5,0.0,Basic,5,0.000152587891,Basic,200
24383,7,.,2,5,200,112.0,Standard - S4,5,2.1875,Basic,5,0.0,Basic,200
24384,6,4,6,8,100,96.0,Standard - S3,5,4.375,Basic,5,7.62939453e-05,Basic,100
24385,1,9,3,9,20,16.0,Standard - S1,5,3.75,Basic,5,0.000171661377,Basic,20
24386,4,5,.,.,100,64.0,Standard - S3,5,0.0,Basic,5,9.536743e-05,Basic,100
24387,4,5,.,.,100,64.0,Standard - S3,5,0.0,Basic,5,9.536743e-05,Basic,100
24388,1,7,2,9,20,16.0,Standard - S1,5,3.4375,Basic,5,0.0001335144,Basic,20
24389,0,9,0,0,5,0.0,Basic,5,0.0,Basic,5,0.000171661377,Basic,5
24390,1,5,.,.,20,16.0,Standard - S1,5,0.0,Basic,5,9.536743e-05,Basic,20
24391,1,7,6,7,20,16.0,Standard - S1,5,4.0625,Basic,5,0.0001335144,Basic,20
24392,6,4,3,2,100,96.0,Standard - S3,5,1.5625,Basic,5,7.62939453e-05,Basic,100
24393,2,7,2,2,50,32.0,Standard - S2,5,1.25,Basic,5,0.0001335144,Basic,50
24394,5,4,3,2,100,80.0,Standard - S3,5,1.5625,Basic,5,7.62939453e-05,Basic,100
24395,9,.,8,5,200,144.0,Standard - S4,5,4.0625,Basic,5,0.0,Basic,200
24396,3,3,7,4,50,48.0,Standard - S2,5,3.4375,Basic,5,5.722046e-05,Basic,50
24397,1,8,1,6,20,16.0,Standard - S1,5,2.1875,Basic,5,0.000152587891,Basic,20
24398,4,4,9,0,100,64.0,Standard - S3,5,2.8125,Basic,5,7.62939453e-05,Basic,100
24399,9,9,9,9,200,144.0,Standard - S4,10,0.8397163,Standard - S0,5,0.000171661377,Basic,200
24400,3,7,1,0,50,48.0,Standard - S2,5,0.3125,Basic,5,0.0001335144,Basic,50
24401,8,5,0,0,200,128.0,Standard - S4,5,0.0,Basic,5,9.536743e-05,Basic,200
24402,7,5,1,6,200,112.0,Standard - S4,5,2.1875,Basic,5,9.536743e-05,Basic,200
24403,2,2,.,.,50,32.0,Standard - S2,5,0.0,Basic,5,3.81469727e-05,Basic,50
24404,.,2,4,7,5,0.0,Basic,5,3.4375,Basic,5,3.81469727e-05,Basic,5
24405,3,0,6,6,50,48.0,Standard - S2,5,3.75,Basic,5,0.0,Basic,50
24406,5,6,1,7,100,80.0,Standard - S3,5,2.5,Basic,5,0.000114440918,Basic,100
24407,6,.,2,6,100,96.0,Standard - S3,5,2.5,Basic,5,0.0,Basic,100
24408,2,8,8,6,50,32.0,Standard - S2,5,4.375,Basic,5,0.000152587891,Basic,50
24409,.,8,7,2,5,0.0,Basic,5,2.8125,Basic,5,0.000152587891,Basic,5
24410,9,9,9,5,200,144.0,Standard - S4,5,4.375,Basic,5,0.000171661377,Basic,200
24411,0,.,3,6,5,0.0,Basic,5,2.8125,Basic,5,0.0,Basic,5
24412,0,0,3,2,5,0.0,Basic,5,1.5625,Basic,5,0.0,Basic,5
24413,0,3,1,9,5,0.0,Basic,5,3.125,Basic,5,5.722046e-05,Basic,5
24414,0,3,7,8,5,0.0,Basic,5,4.6875,Basic,5,5.722046e-05,Basic,5
24415,0,7,5,4,5,0.0,Basic,5,2.8125,Basic,5,0.0001335144,Basic,5
24416,1,6,4,2,20,16.0,Standard - S1,5,1.875,Basic,5,0.000114440918,Basic,20
24417,3,3,0,4,50,48.0,Standard - S2,5,1.25,Basic,5,5.722046e-05,Basic,50
24418,2,3,3,9,50,32.0,Standard - S2,5,3.75,Basic,5,5.722046e-05,Basic,50
24419,7,.,5,0,200,112.0,Standard - S4,5,1.5625,Basic,5,0.0,Basic,200
24420,4,3,6,7,100,64.0,Standard - S3,5,4.0625,Basic,5,5.722046e-05,Basic,100
24421,7,2,0,0,200,112.0,Standard - S4,5,0.0,Basic,5,3.81469727e-05,Basic,200
24422,4,.,1,4,100,64.0,Standard - S3,5,1.5625,Basic,5,0.0,Basic,100
24423,3,8,8,2,50,48.0,Standard - S2,5,3.125,Basic,5,0.000152587891,Basic,50
24424,5,.,3,9,100,80.0,Standard - S3,5,3.75,Basic,5,0.0,Basic,100
24425,9,6,5,2,200,144.0,Standard - S4,5,2.1875,Basic,5,0.000114440918,Basic,200
24426,8,.,6,2,200,128.0,Standard - S4,5,2.5,Basic,5,0.0,Basic,200
24427,0,9,3,5,5,0.0,Basic,5,2.5,Basic,5,0.000171661377,Basic,5
24428,5,4,.,.,100,80.0,Standard - S3,5,0.0,Basic,5,7.62939453e-05,Basic,100
24429,9,3,2,7,200,144.0,Standard - S4,5,2.8125,Basic,5,5.722046e-05,Basic,200
24430,7,8,.,.,200,112.0,Standard - S4,5,0.0,Basic,5,0.000152587891,Basic,200
24431,8,3,9,2,200,128.0,Standard - S4,5,3.4375,Basic,5,5.722046e-05,Basic,200
24432,6,8,0,5,100,96.0,Standard - S3,5,1.5625,Basic,5,0.000152587891,Basic,100
24433,1,6,4,6,20,16.0,Standard - S1,5,3.125,Basic,5,0.000114440918,Basic,20
24434,4,9,5,4,100,64.0,Standard - S3,5,2.8125,Basic,5,0.000171661377,Basic,100
24435,1,2,8,5,20,16.0,Standard - S1,5,4.0625,Basic,5,3.81469727e-05,Basic,20
24436,8,4,5,5,200,128.0,Standard - S4,5,3.125,Basic,5,7.62939453e-05,Basic,200
24437,1,4,2,0,20,16.0,Standard - S1,5,0.625,Basic,5,7.62939453e-05,Basic,20
24438,7,4,5,1,200,112.0,Standard - S4,5,1.875,Basic,5,7.62939453e-05,Basic,200
24439,9,3,1,0,200,144.0,Standard - S4,5,0.3125,Basic,5,5.722046e-05,Basic,200
24440,0,7,6,6,5,0.0,Basic,5,3.75,Basic,5,0.0001335144,Basic,5
24441,9,1,7,1,200,144.0,Standard - S4,5,2.5,Basic,5,1.90734863e-05,Basic,200
24442,8,.,1,0,200,128.0,Standard - S4,5,0.3125,Basic,5,0.0,Basic,200
24443,6,4,6,1,100,96.0,Standard - S3,5,2.1875,Basic,5,7.62939453e-05,Basic,100
24444,4,6,6,9,100,64.0,Standard - S3,5,4.6875,Basic,5,0.000114440918,Basic,100
24445,9,0,1,6,200,144.0,Standard - S4,5,2.1875,Basic,5,0.0,Basic,200
24446,3,8,4,4,50,48.0,Standard - S2,5,2.5,Basic,5,0.000152587891,Basic,50
24447,9,8,0,4,200,144.0,Standard - S4,5,1.25,Basic,5,0.000152587891,Basic,200
24448,1,9,3,1,20,16.0,Standard - S1,5,1.25,Basic,5,0.000171661377,Basic,20
24449,2,5,2,6,50,32.0,Standard - S2,5,2.5,Basic,5,9.536743e-05,Basic,50
24450,.,1,2,7,5,0.0,Basic,5,2.8125,Basic,5,1.90734863e-05,Basic,5
24451,7,3,3,1,200,112.0,Standard - S4,5,1.25,Basic,5,5.722046e-05,Basic,200
24452,1,0,3,3,20,16.0,Standard - S1,5,1.875,Basic,5,0.0,Basic,20
24453,8,4,5,5,200,128.0,Standard - S4,5,3.125,Basic,5,7.62939453e-05,Basic,200
24454,5,0,4,4,100,80.0,Standard - S3,5,2.5,Basic,5,0.0,Basic,100
24455,.,2,7,7,5,0.0,Basic,5,4.375,Basic,5,3.81469727e-05,Basic,5
24456,9,1,4,5,200,144.0,Standard - S4,5,2.8125,Basic,5,1.90734863e-05,Basic,200
24457,4,9,6,2,100,64.0,Standard - S3,5,2.5,Basic,5,0.000171661377,Basic,100
24458,6,9,2,9,100,96.0,Standard - S3,5,3.4375,Basic,5,0.000171661377,Basic,100
24459,4,5,4,2,100,64.0,Standard - S3,5,1.875,Basic,5,9.536743e-05,Basic,100
24460,5,3,3,1,100,80.0,Standard - S3,5,1.25,Basic,5,5.722046e-05,Basic,100
24461,2,2,3,1,50,32.0,Standard - S2,5,1.25,Basic,5,3.81469727e-05,Basic,50
24462,2,6,6,1,50,32.0,Standard - S2,5,2.1875,Basic,5,0.000114440918,Basic,50
24463,.,6,9,5,5,0.0,Basic,5,4.375,Basic,5,0.000114440918,Basic,5
24464,5,.,6,5,100,80.0,Standard - S3,5,3.4375,Basic,5,0.0,Basic,100
24465,6,9,6,0,100,96.0,Standard - S3,5,1.875,Basic,5,0.000171661377,Basic,100
24466,8,8,7,8,200,128.0,Standard - S4,5,4.6875,Basic,5,0.000152587891,Basic,200
24467,2,3,4,1,50,32.0,Standard - S2,5,1.5625,Basic,5,5.722046e-05,Basic,50
24468,.,0,3,3,5,0.0,Basic,5,1.875,Basic,5,0.0,Basic,5
24469,2,9,1,8,50,32.0,Standard - S2,5,2.8125,Basic,5,0.000171661377,Basic,50
24470,6,4,2,1,100,96.0,Standard - S3,5,0.9375,Basic,5,7.62939453e-05,Basic,100
24471,6,4,4,1,100,96.0,Standard - S3,5,1.5625,Basic,5,7.62939453e-05,Basic,100
24472,6,4,3,1,100,96.0,Standard - S3,5,1.25,Basic,5,7.62939453e-05,Basic,100
24473,0,2,3,3,5,0.0,Basic,5,1.875,Basic,5,3.81469727e-05,Basic,5
24474,5,7,9,4,100,80.0,Standard - S3,5,4.0625,Basic,5,0.0001335144,Basic,100
24475,9,.,7,2,200,144.0,Standard - S4,5,2.8125,Basic,5,0.0,Basic,200
24476,1,3,.,.,20,16.0,Standard - S1,5,0.0,Basic,5,5.722046e-05,Basic,20
24477,8,0,3,3,200,128.0,Standard - S4,5,1.875,Basic,5,0.0,Basic,200
24478,6,3,3,1,100,96.0,Standard - S3,5,1.25,Basic,5,5.722046e-05,Basic,100
24479,7,7,7,1,200,112.0,Standard - S4,5,2.5,Basic,5,0.0001335144,Basic,200
24480,.,9,2,9,5,0.0,Basic,5,3.4375,Basic,5,0.000171661377,Basic,5
24481,4,0,.,.,100,64.0,Standard - S3,5,0.0,Basic,5,0.0,Basic,100
24482,.,1,7,6,5,0.0,Basic,5,4.0625,Basic,5,1.90734863e-05,Basic,5
24483,0,8,8,3,5,0.0,Basic,5,3.4375,Basic,5,0.000152587891,Basic,5
24484,.,2,9,6,5,0.0,Basic,5,4.6875,Basic,5,3.81469727e-05,Basic,5
24485,1,6,.,.,20,16.0,Standard - S1,5,0.0,Basic,5,0.000114440918,Basic,20
24486,3,2,1,3,50,48.0,Standard - S2,5,1.25,Basic,5,3.81469727e-05,Basic,50
24487,6,3,2,1,100,96.0,Standard - S3,5,0.9375,Basic,5,5.722046e-05,Basic,100
24488,7,8,6,2,200,112.0,Standard - S4,5,2.5,Basic,5,0.000152587891,Basic,200
