Seconds,Processor,DiskRead,DiskWrite,LogBytes
07:59.8,12.20777456,188.062149,227.4468922,301466.5787
08:00.8,12.40297946,123.9949153,151.9937671,2027436.86
08:01.8,10.67113049,109.2973514,129.9752287,181492.6829
08:02.8,11.1375908,194.9850911,182.9860086,245741.2102
08:03.8,12.11512748,125.0521349,111.2668602,211741.8197
08:04.9,11.2451137,142.7664518,159.5045875,241974.3668
08:05.9,11.23445557,182.9560006,183.9557602,308661.7694
08:06.9,13.26553902,86.66411344,75.83109926,268249.0668
08:07.9,12.50290944,72.85828164,77.78113851,278263.4999
08:08.9,11.43717775,86.65941067,98.47660304,338822.5395
08:09.9,12.01197396,316.9860534,269.9881212,349680.6149
08:10.9,13.75040529,194.9356218,244.1617889,1348403.17
08:11.9,11.72847225,230.4129586,188.0721158,302490.8584
08:12.9,12.5058971,190.0004058,154.0003289,209920.4483
08:14.0,13.26408714,83.69402263,166.4034097,120992.0177
08:15.0,13.67332166,105.9973286,1433.963861,163835.8709
08:16.0,14.39266929,79.51085148,138.6591678,124610.9579
08:17.0,12.69487303,49.23020435,80.73753514,120988.1502
08:18.0,12.79270838,72.00393693,89.00486648,122886.719
08:19.0,12.49985125,123.9956568,98.99653243,130555.427
08:20.0,12.30511057,84.66494838,67.92885393,60486.21429
08:21.0,13.27163642,82.7110569,99.45019937,923086.904
08:22.1,12.39876951,155.5686235,83.69198099,120989.0662
08:23.1,12.59780858,95.01452997,90.01376523,122898.7941
08:24.1,13.56071246,98.46102987,100.4302505,206185.2734
08:25.1,12.01482866,152.614147,122.0913176,180978.717
08:26.1,13.57776331,185.9930085,120.9954518,184313.0716
08:27.1,12.78629633,135.8830793,125.0518194,180988.3844
08:28.1,12.89244926,148.9896263,127.9910883,183795.2028
08:29.1,12.10954574,169.3406499,124.0518714,181470.1662
08:30.1,12.9890979,198.0038061,187.0035946,249348.793
08:31.1,13.28139742,230.0111024,320.0154469,1359937.643
08:32.1,13.26928085,202.8422625,213.6736455,302490.9857
08:33.1,11.42573571,174.0030474,179.003135,245764.3042
08:34.1,14.61456071,230.4053995,339.7002685,302480.9347
08:35.2,13.94180161,189.0477217,235.3250286,362467.4984
08:36.2,12.40318573,158.4983263,231.3484887,302426.6202
08:37.2,13.38242667,185.0121706,486.0319725,306708.1761
08:38.2,11.91428902,172.984261,833.9241252,368606.4622
08:39.2,11.43753416,62.03817219,407.6794172,181505.9666
08:40.2,10.84404033,91.97104589,507.840123,168906.8252
08:41.2,13.1679239,135.9106901,336.822145,2025061.403
08:42.2,12.60255426,90.00092268,180.0018454,122881.2598
08:43.2,11.91803317,67.93482478,266.8164857,181474.5928
08:44.2,13.67295046,73.99971551,348.9986583,122879.5276
08:45.2,11.7295413,79.75806344,345.6182749,120491.7865
08:46.2,13.96579498,83.00375833,295.0133579,207369.3895
08:47.3,13.55548794,0,253.0441018,120988.5573
08:48.3,12.21582188,0,310.1438958,120985.6569
08:49.3,12.30271002,0,155.5715025,181486.9578
08:50.3,12.98806247,0,118.003226,122371.3454
08:51.3,12.59375495,1.93916055,133.802078,776408.8577
08:52.3,12.21272739,62.99784718,112.9961386,184313.7015
08:53.3,12.39795868,78.77733901,108.3188411,121001.9927
08:54.3,13.48121471,119.0024908,104.0021769,183811.8473
08:55.3,11.05238624,89.58024692,85.64265365,120962.8653
08:56.3,12.59844661,101.0141961,75.01054168,61448.63574
08:57.4,12.11493591,127.0249327,107.3311447,180993.7894
08:58.4,13.37949902,200.9908993,124.9943404,141817.5786
08:59.4,11.43985375,141.7970034,100.4395441,181500.1643
09:00.4,12.99270997,83.98963152,129.9839535,122864.8324
09:01.4,11.82372818,98.46769757,112.2531752,1024946.325
09:02.4,12.89245055,102.9965243,101.9965581,184313.7802
09:03.5,13.37719743,74.81969679,121.6946875,110307.6706
09:04.5,11.91676416,102.9960404,111.9956944,122875.2761
09:05.5,12.30422981,113.2320893,119.1398505,185015.3262
09:06.5,14.1334668,382.0512919,360.3885898,423486.1331
09:07.6,12.69289717,199.8741253,243.1965958,302469.6123
09:08.6,12.88332993,127.0074103,226.4473207,302454.8562
09:09.6,11.63488009,103.3892995,200.870639,241485.8944
09:10.6,15.43243845,350.981859,249.987079,307184.1227
09:11.6,14.70737528,395.833651,204.8094512,880743.6586
09:12.6,13.65348304,462.7312252,255.9789756,302449.0051
09:13.6,12.69598224,498.985506,219.9936099,245752.8616
09:14.6,13.07967029,487.3890675,587.8207542,300460.0985
09:15.6,12.68893408,513.9998679,301.3102674,381139.7641
09:16.6,13.96440122,514.9832815,280.9908778,430066.0382
09:17.7,12.01852785,227.4537801,220.5612413,301979.8481
09:18.7,11.63421015,338.6942618,209.714761,335228.5531
09:19.7,13.75018314,514.160147,311.6420012,361402.4792
09:20.7,11.72917742,218.5332111,414.6277444,419084.2609
09:21.7,13.26864761,483.7437368,347.3797616,2570538.57
09:22.7,12.59765,177.0026463,297.0044404,307204.5929
09:23.7,13.28165758,247.9935381,176.9953881,245241.6098
09:24.7,12.21066294,209.7387542,354.4880352,423495.0394
09:25.7,12.30431291,166.9972893,219.996429,312314.9305
09:26.7,13.3902632,72.99014758,113.984614,138221.3425
09:27.8,12.87706898,39.38808963,65.97505013,121000.2113
09:28.8,12.01438681,193.981609,97.4831436,120997.2595
09:29.8,13.08957286,135.9878595,101.9908946,122869.0307
09:30.8,12.78831433,81.72887651,136.871251,1704561.081
09:31.8,11.92733691,72.72340001,137.6896373,119150.0186
09:32.8,12.8950188,64.9957244,93.99381682,122871.9171
09:33.8,13.16771144,40.37287678,79.76104925,121000.4658
09:34.8,14.06201875,60.99400752,168.9833979,161264.1563
09:35.8,11.8271153,107.8865456,98.07867785,180778.619
09:36.9,13.84669674,184.8705876,142.3602386,121480.7369
09:37.9,11.91364599,252.9897336,231.9905858,122363.0345
09:38.9,12.40515179,238.9809104,214.9828274,183793.3188
09:39.9,13.36100964,75.82248714,109.3025464,121000.873
09:40.9,12.30818013,116.9937031,83.99547917,842706.6436
09:41.9,12.20691587,117.9982359,89.99865446,122878.1629
09:42.9,20.86059611,76.79834359,4324.3375,36438238.33
09:43.9,14.23029983,32.37421018,1533.360318,12081600.04
09:45.0,14.1299695,22.33552031,212.187443,9635126.532
09:46.1,13.67798913,24.11901522,223.564718,9891972.529
09:47.1,16.15272337,31.50861623,349.5487113,20633354.32
09:48.1,12.98039711,0.975362193,823.2056906,40391792.76
09:49.1,18.46130564,54.67085921,1970.138963,49216146.8
09:50.6,16.12919964,52.98952526,893.2519972,35927657.87
09:51.7,18.39172531,21.02807304,746.0394607,35412474.51
09:52.7,15.38744867,9.376202295,380.6738132,22229730.48
09:53.9,18.72625996,26.39494434,732.8996212,39406539.79
09:54.9,17.9090206,20.06147908,682.0902889,37399916.17
09:55.9,17.96867617,10.99984964,509.9930288,25863326.47
09:57.0,16.72613503,17.12394534,731.8233482,33296044.46
09:58.0,16.73042734,22.64156118,963.7429737,32577891.03
09:59.0,16.5039768,21.00701718,625.2088447,34809707.83
10:00.1,15.57579011,21.65902166,633.0341332,35588970.25
10:01.1,16.21054619,37.00448915,666.0808047,36705124.83
10:02.1,16.8256664,49.23003871,810.3264372,44888469.17
10:03.1,16.1148151,16.00042375,847.0224325,49262872.68
10:04.1,19.43348526,45.99481314,906.8977287,49928193.57
10:05.1,14.5180165,21.66157234,824.1243659,48090392.02
10:06.1,17.78808303,50.22040575,922.6768664,50979501.95
10:07.1,18.46119324,52.18285341,751.2361726,40363267.76
10:08.1,17.38324961,75.99814958,692.9831271,34920109.76
10:09.1,17.88247029,72.86612685,1040.804001,46515340.64
10:10.2,18.11579013,57.50340953,987.7601799,38639916.87
10:11.2,17.28554876,56.00162668,872.0253297,37323836.14
10:12.2,18.26994764,45.28674058,1022.88964,46319183.75
10:13.2,16.72859895,32.49464089,818.2741387,39403576.6
10:14.2,21.58260245,40.82692872,802.5976719,38992465.28
10:15.3,27.21050048,53.39728874,1332.954541,46513958.96
10:16.3,31.44507691,57.00007304,894.0011456,35599917.62
10:17.3,23.26875463,52.18109772,755.1490935,36436063.87
10:18.3,17.57840023,32.99763199,530.9618966,27020396.93
10:19.3,19.22979104,78.77352852,806.4439982,41990197.87
10:20.3,17.3830909,119.0114383,906.0870851,49515671.01
10:21.3,19.32668847,98.45606075,653.7482434,34206880.62
10:22.3,17.78843285,90.58616675,669.5499282,35590690.51
10:23.3,16.53880998,77.77875057,810.2773636,43622513.53
10:24.3,18.26841239,78.7693871,960.0019053,50857549.3
10:25.3,17.67556596,101.8431267,931.5650709,50528249.2
10:26.4,17.88403078,92.69504443,939.7699717,50095904.7
10:27.4,18.94125295,272.7445091,888.1427697,41620315.83
10:28.4,18.26199791,299.9819322,932.9438091,44663677.92
10:29.4,16.69914503,219.0163722,826.0617507,37815050.79
10:30.4,16.8830489,127.9767185,956.0051884,40670405.2
10:31.4,15.82106761,83.99630437,728.9679272,28480282.94
10:32.4,17.11479625,299.3814668,743.5296298,28655407.4
10:33.4,17.96829883,276.9436894,848.8274091,38905625.37
10:34.5,20.67200316,160.5040348,1040.814508,49777724.85
10:35.5,15.23503269,216.9680253,857.8735747,36692192.65
10:36.5,18.07688589,423.4191139,1158.002042,40646722.44
10:37.5,17.98173954,456.894729,988.6256635,32879783.22
10:38.5,14.99895728,252.9431431,569.8602329,31426333.24
10:39.6,13.13276423,77.00187803,508.3979417,26972848.69
10:40.6,16.99290386,487.0443139,165.0150139,245782.3626
10:41.6,17.13792458,524.4629936,229.7555074,297313.3209
10:42.6,17.38312394,410.0574527,204.0285862,307243.0475
10:43.6,17.8710343,282.0219253,219.0170271,306711.8448
10:44.6,16.63342394,606.4939255,185.0987954,241463.3478
10:45.6,16.82642802,453.0876704,182.2200414,242067.0128
10:46.6,18.55500764,687.9482798,215.9837623,368612.2876
10:47.7,17.21074084,715.7009138,239.2232766,302425.4756
10:48.7,17.31192916,519.9308749,170.3561389,242004.189
10:49.7,17.59141327,659.7264958,202.917362,300639.2267
10:50.7,18.16842981,441.9340199,131.5758105,152732.3973
10:51.7,15.42972383,245.3471838,158.5780578,3770575.308
10:52.7,12.68922513,91.82314527,122.4308604,181987.5498
10:53.7,13.55660162,92.54974804,126.0251888,181476.2719
10:54.7,11.81079235,148.9954812,106.996755,122876.2734
10:55.7,12.54569529,210.7328389,129.0000088,235453.5734
10:56.7,12.7472321,297.941838,120.9763839,184284.0254
10:57.7,12.84332007,274.0369903,138.0186301,184344.8834
10:58.8,12.73880788,86.64497745,116.183038,120987.8958
10:59.8,12.5512597,51.0030719,91.00548123,130567.8641
11:00.7,12.55374323,57.99516921,77.99350342,122869.7654
11:01.8,13.02535273,101.425696,111.2728509,1030028.163
11:02.8,12.56025328,307.93673,97.97986862,184282.1366
11:03.8,13.02692078,213.6651078,94.52465598,120991.5597
11:04.8,12.83047726,262.9349634,90.59931323,60504.58484
11:05.8,17.33869366,215.979611,100.9904662,122868.4009
11:06.8,16.49196919,195.9168494,71.86899502,120976.1933
11:07.8,18.41338116,83.00414837,107.0053479,122886.1416
11:08.8,18.60915402,72.00399845,100.0055534,122886.824
11:09.8,18.510751,253.0003242,188.0002409,267776.3432
11:10.8,18.51278745,222.4770135,304.1831733,422871.7067
11:11.8,17.72918653,261.0582102,769.1715083,1151232.7
11:12.8,16.36090088,199.0222738,512.0573075,367657.1468
11:13.8,17.16517258,216.5712726,189.0076561,240921.759
11:14.8,15.67700753,399.777122,216.3382431,268490.7139
11:15.8,19.19529998,210.6543587,818.5426508,306616.4471
11:16.8,16.26325493,366.0370565,391.0395877,368677.3238
11:17.8,17.33827186,513.9920959,411.9936644,368122.3391
11:18.8,16.78196179,479.4959387,352.4836674,362455.6076
11:19.9,18.60834851,500.1759311,355.4399825,362458.1991
11:20.9,17.82752215,487.0097775,365.0073281,368647.4012
11:21.9,17.04529503,228.0049671,263.0057296,307206.6926
11:22.9,15.81851113,360.3755541,279.6356758,302479.1536
11:23.9,14.41296256,149.9876988,90.99253726,122869.9228
11:24.9,15.66910495,159.9642487,141.5441231,180680.1036
11:25.9,14.56888485,139.8337764,110.2914293,129072.4841
11:26.9,16.85041083,157.0063043,118.0047383,122884.9342
11:27.9,16.68883003,284.576793,245.1890015,301994.0743
11:29.0,16.58577911,193.9712474,220.5561392,302476.9908
11:30.0,18.70585728,183.9971705,385.9940643,368634.3312
11:31.0,16.94786508,206.0099439,382.0184397,430100.7606
11:32.0,16.87613061,394.6863018,359.2531176,362331.8676
11:33.0,17.55137928,292.4849847,359.4512438,363035.9083
11:34.0,17.04497963,371.0367702,408.0404374,430122.6257
11:35.0,19.19630248,491.9565001,591.9476586,430041.9747
11:36.0,12.55273709,192.018209,224.0212439,298012.2604
11:37.0,13.2191584,66.95778087,186.1032439,5137316.044
11:38.0,12.35481878,89.99507937,169.9907055,170998.6504
11:39.0,12.35568693,109.9941269,206.9889478,122873.4392
11:40.0,12.5523893,84.66683544,240.2175331,234893.3675
11:41.0,11.87122633,174.2975019,491.381093,242007.6501
11:42.0,13.12959387,386.9334579,502.1273881,308507.0672
11:43.1,12.92940534,266.8599197,530.7656704,302506.8905
11:44.1,13.23497821,115.998563,406.9949583,125438.4461
11:45.1,12.16340572,261.9134997,466.7180408,241984.4424
11:46.1,10.62421625,287.5083838,133.9080144,1129238.408
11:47.1,12.26148633,182.9769426,96.98777833,580534.8454
11:48.1,12.06242133,108.0120422,77.00858561,61446.85065
11:49.1,12.25665106,162.4621342,250.0932248,215765.4681
11:50.1,12.25799091,171.3224802,288.4913029,120989.1171
11:51.1,12.65268451,105.9956987,159.9935074,184824.4998
11:52.1,12.25773159,191.0158441,133.9080144,120989.8295
11:53.1,12.74797413,167.0027821,182.003032,105473.7571
11:54.1,12.93400172,83.68839077,296.3553602,130057.6667
11:55.2,11.48537673,299.3775627,227.4875559,242023.1244
11:56.2,11.67180356,398.9580769,299.9684788,936861.5531
11:57.2,12.55491684,148.9884808,277.9785078,368611.5004
11:58.2,12.64034931,106.3394776,198.8942082,241477.2612
11:59.2,19.09680474,248.0117594,423.0200574,610332.9389
12:00.2,16.01134548,220.5513155,397.7800512,483952.6009
12:01.2,11.87189189,200.9828296,352.969845,490454.0994
12:02.2,13.0294484,188.9484354,430.4907652,538062.8105
12:03.2,11.87329153,312.2485899,352.6340542,423129.3447
12:04.2,13.50789717,628.3058984,347.4045252,365906.2976
12:05.3,13.31113161,453.9870157,518.1479216,536556.2687
12:06.3,12.83264143,464.7296109,487.3753334,1508811.634
12:07.3,13.52718744,441.2296704,353.1815971,357605.7655
12:08.3,12.16280864,219.5898928,375.173763,484003.6955
12:09.3,12.16026412,232.4806805,373.99066,495786.2777
12:10.3,14.11447749,444.0053105,353.0042221,491525.8789
12:11.3,11.76883576,603.0540962,384.0344493,491564.0952
12:12.3,12.64460941,812.2792404,276.6672322,422944.447
12:13.3,12.83762204,586.6676007,341.5665393,483319.6062
12:14.3,12.55140844,246.0442473,347.0624139,430157.3572
12:15.3,14.85638766,359.3972702,833.9985969,565141.8686
12:16.3,12.7404339,513.8027731,323.8335485,425846.0378
12:17.3,12.45353909,332.1410264,371.1575928,491728.787
12:18.3,14.01691177,269.9634442,345.9531545,430021.7707
12:19.4,11.87777989,714.8808968,378.1188214,544491.1029
12:20.4,12.92815164,791.6366688,367.2642754,483961.7605
12:21.4,13.13671989,293.0369263,480.0604936,675925.175
12:22.4,12.16442975,206.9692336,1267.811537,552877.8136
12:23.4,10.62447054,127.9917486,286.5046064,362441.1263
12:24.4,13.21829489,183.1532301,366.3064601,483997.1809
12:25.4,12.55068097,282.0120465,408.0174289,491540.9967
12:26.4,10.60048286,286.9230309,282.9241036,368541.1362
12:27.4,12.63821189,281.1272819,184.1868398,238240.8303
12:28.4,12.94435172,423.177692,245.1029185,368794.8567
12:29.6,10.82517181,344.9587447,176.2198889,203856.4873
12:30.7,11.41343593,107.6347335,132.8464729,281999.1231
12:31.7,14.80334122,83.9934342,244.9808497,8803151.854
12:32.7,12.34927972,55.1417019,83.69722609,120492.496
12:33.7,13.72334611,73.99541685,119.9925679,122872.3895
12:34.7,13.5118252,88.62133784,130.9626437,214770.8582
12:35.7,12.54257155,59.22702604,87.88526444,58692.07226
12:36.7,12.55449564,62.00190691,81.00249128,122371.7636
12:37.8,13.21770496,65.96495037,103.3779073,120981.6881
12:38.8,11.8664238,70.9956633,107.9934033,191988.2726
12:39.8,12.26206595,64.97132348,108.6087795,119159.3467
12:40.8,13.43491354,83.00234005,112.0031577,122883.4644
12:41.8,13.31635224,74.82934412,109.2902263,785912.9094
12:42.8,13.22434764,92.55091576,113.2271842,120985.7078
12:43.8,12.0671868,143.7515921,87.62939519,120987.6414
12:44.8,13.02659518,329.8749731,293.4410209,410896.2053
12:45.9,12.84073892,304.1372606,221.4591704,301861.6446
12:46.9,13.31485774,317.5951368,295.9632699,302059.5233
12:47.9,12.06158426,431.7221685,262.438998,307714.7336
12:48.9,12.16409703,554.9888577,324.9934752,430071.3656
12:49.9,12.54447058,336.7670331,258.9758179,362999.4125
12:50.9,12.64833354,363.9959574,302.9966349,344572.1731
12:51.9,13.62839053,216.9205904,238.9125396,757994.5157
12:52.9,12.73741519,357.5538453,260.0391602,363109.2274
12:53.9,12.16750838,373.0350418,254.9236829,398114.0204
12:54.9,11.10266262,338.6545242,103.3683867,264623.0701
12:55.9,11.86721743,309.0822534,145.0385979,313939.546
12:56.9,10.69548374,169.9608683,135.9686946,273856.9472
12:57.9,12.65007147,219.0591385,101.0272739,122913.1823
12:59.0,12.64062597,280.6481659,96.50357984,121003.6724
13:00.0,12.74196278,220.3409501,95.41550073,120872.7498
13:01.0,12.25831939,112.3090589,72.90237156,121057.3435
13:02.0,12.74681306,301.9463445,121.9783246,2489413.634
13:03.0,12.06567543,298.1027617,81.02793186,122922.3737
13:04.0,13.12506791,189.9875971,84.65768576,120962.0515
13:05.0,12.93184878,307.315775,109.3334969,121035.136
13:06.0,13.41405699,279.6357935,101.4172068,120991.7123
13:07.0,13.7021666,102.4086884,113.2403766,181499.7063
13:08.0,15.28718303,98.99919652,117.9990423,231934.1176
13:09.1,17.64603135,298.3198567,142.7603275,180464.8068
13:10.1,12.45496683,348.8921001,139.9567164,184263.014
13:11.1,12.73826754,268.423911,172.0666096,302050.6427
13:12.1,13.52835409,270.3737357,181.2505413,1084891.638
13:13.1,11.58627826,153.590938,202.8188028,241460.7075
13:14.1,13.33248221,196.0314851,284.0456213,307249.3481
13:15.1,12.16756775,192.023237,204.8247861,181506.272
13:16.2,12.44742099,200.9108602,620.9972042,99125.76549
13:17.2,11.67233381,297.4542425,104.1590613,123067.9371
13:18.2,13.2263039,339.6708382,252.0456075,181472.8374
13:19.2,11.96843668,374.1229609,211.6748331,241959.1023
13:20.2,15.91458142,417.4977695,183.1476064,181493.37
13:21.3,18.22489071,254.0395006,114.2193103,181490.5455
13:22.3,18.510751,129.997279,138.9970907,184316.1421
13:23.3,18.80349722,173.0158897,208.0191044,183824.8824
13:24.2,11.4765757,171.9728932,142.9774636,184290.9516
13:25.2,15.4818777,176.0092477,191.0100358,307216.1414
13:26.2,12.35597631,208.0136837,206.0135521,183820.0922
13:27.3,10.21279817,106.9800615,52.53485164,82649.73896
13:28.3,12.64249357,146.7073047,94.52282721,180979.7065
13:29.3,12.55213339,107.0021482,69.00138531,61441.23353
13:30.3,12.25752842,208.9881269,107.9938646,184309.5289
13:31.3,13.0290457,176.2440575,198.8899419,1975634.839
13:32.3,13.03898105,230.9800695,112.9902505,644040.428
13:33.3,11.77157114,143.0018325,102.0013071,189954.4342
13:34.4,14.34736928,9.698060088,81.46370474,59584.88118
13:35.4,13.98750295,8.861690226,97.47859248,120991.6105
13:36.4,12.06774988,9.846566817,102.4042949,120994.6131
13:37.4,12.06244773,4.999568605,237.9794656,183792.1412
13:38.4,12.25817244,9.845121634,238.2519435,1145247.557
13:39.4,24.47150863,0,4962.324316,21493116.7
13:40.7,13.35593032,4.626462832,246.7446844,744971.5511
13:41.8,15.53658651,7.01180396,637.1976849,30892774.17
13:42.8,14.4066685,1.000188413,860.1620356,39069887.91
13:43.8,15.77547729,21.99666438,1946.704798,29203635.5
13:45.2,15.61388312,55.38163944,1019.166014,24119397.33
13:46.3,16.20444815,16.44968616,424.9502258,15426267.11
13:47.3,17.28559591,19.40487435,654.9145093,30760172.15
13:48.6,16.90825846,14.36748986,632.1695539,31982926.41
